,userID,movieID,rating
82802,525,4308,4.0
82805,525,4370,2.5
82806,525,4447,4.5
82811,525,4720,4.0
82814,525,4816,4.0
82817,525,4878,4.0
82818,525,4886,3.5
82819,525,4896,3.0
82820,525,4963,4.5
82821,525,4973,4.5
82823,525,4979,4.5
82825,525,4995,3.5
82831,525,5218,3.0
82834,525,5299,2.0
82835,525,5378,2.5
82838,525,5481,2.5
82839,525,5502,3.5
82840,525,5618,4.5
82842,525,5669,4.0
82845,525,5816,3.5
82847,525,5956,3.0
82849,525,5989,3.5
82859,525,6365,2.5
82860,525,6377,4.5
82861,525,6378,4.0
82864,525,6539,4.5
82866,525,6711,4.0
82869,525,6863,3.0
82870,525,6874,4.5
82872,525,6934,2.5
82874,525,6942,4.5
82877,525,7147,3.5
82882,525,7361,3.5
82883,525,7438,4.0
82889,525,8360,3.0
82891,525,8368,4.5
82897,525,8641,3.5
82901,525,8874,4.5
82905,525,8961,3.5
82915,525,32587,3.5
82918,525,33493,3.0
82920,525,33679,4.5
82921,525,33794,3.0
82924,525,34162,3.5
82926,525,35836,3.0
82930,525,40815,3.0
82932,525,41566,3.5
82936,525,44191,3.5
82942,525,45722,2.0
82944,525,46578,4.5
82949,525,48385,1.0
82950,525,48394,4.0
82951,525,48774,4.0
82952,525,48780,4.0
82953,525,49272,3.5
82955,525,50872,3.5
82956,525,51662,3.5
82957,525,52973,3.5
82962,525,54001,4.0
82965,525,54503,3.5
82969,525,56367,4.5
82973,525,58559,4.0
82976,525,59315,3.0
82977,525,59784,3.0
82978,525,60069,3.5
82995,525,68358,3.0
82996,525,68954,3.5
82997,525,69122,3.0
83000,525,69844,4.0
83001,525,70286,4.0
83006,525,71535,3.5
83008,525,72998,3.0
83011,525,76093,4.0
83013,525,78499,3.5
83015,525,79132,4.0
83017,525,80463,4.0
83022,525,81845,4.0
83032,525,89745,4.5
83033,525,91500,3.5
83034,525,91529,3.5
83067,525,109374,4.0
83068,525,109487,4.0
83077,525,112852,4.5
83088,525,122904,3.5
83114,526,296,4.0
83116,526,318,4.0
83117,526,593,4.0
83118,526,608,4.5
83119,526,778,4.0
83121,526,1225,4.0
83122,526,1246,4.5
83124,526,1307,3.5
83125,526,1732,4.5
83126,526,1961,4.0
83127,526,2028,3.0
83128,526,2324,5.0
83130,526,2692,4.5
83131,526,2858,4.0
83132,526,2959,4.0
83137,526,4027,5.0
83138,526,4973,4.5
83139,526,4979,4.0
83141,526,7147,4.5
83142,526,8961,4.0
83143,526,30707,3.0
83146,526,46578,5.0
83147,526,51255,4.5
83150,526,60069,4.0
83154,526,68954,3.5
83155,526,81845,4.0
83160,526,106782,4.0
83163,526,109374,4.0
83171,527,2,4.0
83173,527,34,5.0
83174,527,48,3.0
83175,527,260,5.0
83176,527,329,4.0
83177,527,364,4.0
83178,527,454,5.0
83180,527,480,5.0
83181,527,527,1.0
83182,527,551,3.0
83183,527,588,5.0
83184,527,590,5.0
83185,527,593,5.0
83186,527,595,5.0
83188,527,733,5.0
83189,527,736,3.0
83190,527,780,4.0
83192,527,912,4.0
83194,527,919,5.0
83198,527,1028,3.0
83200,527,1035,5.0
83201,527,1073,5.0
83202,527,1080,2.0
83203,527,1097,5.0
83206,527,1196,5.0
83207,527,1198,5.0
83208,527,1206,3.0
83209,527,1210,5.0
83210,527,1214,5.0
83211,527,1246,4.0
83214,527,1258,5.0
83215,527,1259,4.0
83217,527,1270,4.0
83218,527,1282,3.0
83220,527,1291,4.0
83223,527,1356,4.0
83227,527,1374,5.0
83229,527,1387,5.0
83230,527,1393,4.0
83231,527,1407,3.0
83232,527,1544,3.0
83240,527,1961,5.0
83241,527,1968,5.0
83245,527,1997,5.0
83246,527,2000,5.0
83248,527,2054,3.0
83252,527,2115,5.0
83264,527,2355,5.0
83271,527,2470,5.0
83275,527,2529,5.0
83279,527,2657,5.0
83280,527,2716,4.0
83282,527,2797,5.0
83288,527,2918,4.0
83291,527,2947,4.0
83294,527,2987,2.0
83300,527,3114,4.0
83301,527,3147,5.0
83306,527,3421,5.0
83313,527,3751,4.0
83324,527,4720,4.0
83328,527,4896,5.0
83334,527,5218,4.0
83338,528,1,2.5
83339,528,110,5.0
83340,528,150,4.0
83341,528,296,4.0
83342,528,356,5.0
83343,528,457,4.0
83344,528,589,4.0
83345,528,593,4.0
83346,528,778,4.0
83347,528,1036,5.0
83348,528,1213,4.0
83349,528,1222,4.0
83350,528,1225,3.5
83351,528,1240,4.0
83352,528,1291,3.5
83353,528,1704,5.0
83355,528,1961,3.5
83358,528,2329,4.5
83359,528,2470,2.0
83360,528,2571,5.0
83362,528,2858,1.0
83364,528,3147,3.5
83365,528,3578,5.0
83367,528,4011,5.0
83369,528,4886,3.5
83370,528,4995,4.5
83372,528,5418,5.0
83375,528,6377,2.0
83376,528,6874,3.5
83377,528,7438,3.5
83379,528,33794,4.5
83382,528,44191,3.5
83384,528,48516,4.5
83385,528,49530,2.5
83389,528,55820,1.0
83390,528,58559,5.0
83391,528,59315,3.0
83396,528,80463,3.5
83403,528,89745,3.5
83404,528,91529,4.5
83410,528,106782,4.0
83573,534,1,4.0
83574,534,2,4.5
83575,534,10,4.0
83576,534,19,4.0
83578,534,34,4.0
83580,534,47,4.0
83581,534,48,4.0
83582,534,104,4.0
83583,534,153,3.5
83584,534,158,4.0
83585,534,160,3.5
83586,534,165,4.5
83588,534,173,4.0
83590,534,208,4.0
83591,534,223,4.0
83592,534,231,3.0
83593,534,253,4.0
83594,534,260,4.5
83595,534,316,3.5
83596,534,344,3.5
83597,534,356,4.5
83598,534,364,4.0
83599,534,367,4.0
83601,534,442,4.0
83602,534,480,4.5
83603,534,500,4.5
83605,534,551,4.0
83606,534,586,4.5
83607,534,588,4.5
83608,534,592,4.0
83609,534,593,4.0
83610,534,596,4.0
83611,534,653,4.0
83612,534,736,3.5
83613,534,780,4.5
83615,534,784,3.5
83616,534,788,3.0
83619,534,1036,4.5
83620,534,1097,4.0
83621,534,1196,4.5
83622,534,1198,4.0
83623,534,1210,4.5
83624,534,1215,4.5
83625,534,1270,5.0
83626,534,1282,4.5
83627,534,1291,4.5
83628,534,1370,4.0
83629,534,1377,3.5
83630,534,1387,4.5
83631,534,1485,3.5
83632,534,1517,4.0
83633,534,1527,4.5
83634,534,1544,3.5
83637,534,1580,4.0
83640,534,1676,4.0
83641,534,1682,5.0
83643,534,1721,4.5
83644,534,1784,3.5
83650,534,1917,4.5
83651,534,1923,4.5
83654,534,2005,4.0
83655,534,2011,4.5
83656,534,2012,4.0
83658,534,2028,4.5
83659,534,2054,4.0
83660,534,2080,3.5
83661,534,2081,4.0
83664,534,2115,4.0
83666,534,2167,4.5
83667,534,2174,4.5
83669,534,2291,4.0
83671,534,2324,5.0
83672,534,2329,4.0
83673,534,2355,3.5
83675,534,2571,4.0
83676,534,2617,4.5
83677,534,2628,3.5
83678,534,2640,4.0
83679,534,2683,4.0
83680,534,2700,3.5
83681,534,2706,4.5
83682,534,2716,4.5
83685,534,2762,4.0
83686,534,2858,3.5
83687,534,2947,4.0
83691,534,2985,4.5
83693,534,2987,4.0
83695,534,3114,4.5
83699,534,3489,4.5
83700,534,3578,4.5
83703,534,3751,4.0
83705,534,3793,4.0
83706,534,3948,5.0
83707,534,4011,4.0
83710,534,4306,4.5
83713,534,4370,4.0
83719,534,4816,4.0
83721,534,4886,4.0
83723,534,4896,4.0
83725,534,4963,4.0
83726,534,4993,4.0
83727,534,4995,4.0
83728,534,5218,2.5
83731,534,5349,3.5
83732,534,5378,3.5
83733,534,5418,4.5
83735,534,5445,4.5
83737,534,5459,3.5
83740,534,5816,4.0
83742,534,5952,4.0
83743,534,5956,3.5
83745,534,6333,4.0
83746,534,6373,3.5
83747,534,6377,4.0
83750,534,6539,4.5
83754,534,6863,4.0
83755,534,6874,4.5
83757,534,7143,4.5
83758,534,7153,4.5
83762,534,7438,4.5
83766,534,8360,3.5
83768,534,8368,3.5
83771,534,8636,4.0
83773,534,8644,3.5
83775,534,8874,4.5
83777,534,8961,4.0
83788,534,32587,4.5
83790,534,33493,4.0
83793,534,33794,3.0
83795,534,34162,5.0
83796,534,35836,4.0
83802,534,40815,4.0
83807,534,44191,4.0
83810,534,45499,4.0
83812,534,45722,4.0
83815,534,46578,2.5
83818,534,48385,2.0
83819,534,48774,4.0
83820,534,49272,4.0
83821,534,50872,4.0
83823,534,51255,4.5
83825,534,51662,4.0
83828,534,52973,4.0
83830,534,53125,3.5
83839,534,54503,3.0
83843,534,56174,3.5
83849,534,58559,2.0
83853,534,59315,4.0
83855,534,59784,4.0
83858,534,60069,2.5
83870,534,63082,4.0
83888,534,68157,4.0
83890,534,68358,4.5
83891,534,68954,3.0
83892,534,69122,4.0
83904,534,71535,4.0
83907,534,72998,3.0
83908,534,73017,4.5
83912,534,76093,3.5
83922,534,79132,4.5
83961,534,89745,4.0
83968,534,91500,2.5
84003,534,99114,2.0
84039,534,109487,3.5
84054,534,112852,4.5
84074,534,122904,5.0
84327,541,1,3.0
84328,541,7,4.0
84329,541,10,4.0
84330,541,11,4.0
84332,541,19,2.0
84334,541,47,1.0
84335,541,50,5.0
84336,541,95,3.0
84337,541,110,5.0
84339,541,153,3.0
84340,541,161,5.0
84341,541,163,2.0
84342,541,165,3.0
84345,541,208,2.0
84349,541,253,4.0
84352,541,288,1.0
84353,541,293,3.0
84355,541,316,5.0
84356,541,318,4.0
84357,541,329,4.0
84358,541,344,3.0
84360,541,349,5.0
84361,541,350,4.0
84362,541,356,5.0
84363,541,357,4.0
84366,541,364,3.0
84367,541,367,2.0
84368,541,368,3.0
84370,541,377,3.0
84371,541,380,4.0
84372,541,410,3.0
84375,541,434,3.0
84376,541,442,3.0
84380,541,454,4.0
84381,541,457,5.0
84385,541,474,4.0
84386,541,480,5.0
84389,541,508,5.0
84393,541,539,5.0
84397,541,551,3.0
84398,541,552,3.0
84399,541,553,4.0
84400,541,586,1.0
84401,541,588,3.0
84402,541,589,3.0
84403,541,590,5.0
84404,541,592,3.0
84405,541,593,4.0
84406,541,594,5.0
84407,541,595,3.0
84408,541,597,3.0
84409,541,608,3.0
84411,541,648,5.0
84414,542,47,5.0
84415,542,141,4.0
84417,542,296,3.5
84418,542,318,5.0
84419,542,356,5.0
84420,542,364,5.0
84421,542,410,4.5
84422,542,500,3.5
84423,542,594,4.0
84424,542,596,4.5
84425,542,924,4.0
84426,542,1073,5.0
84427,542,1097,4.0
84428,542,1200,4.0
84429,542,1206,4.0
84430,542,1246,5.0
84431,542,1282,4.0
84432,542,1377,4.0
84433,542,1380,4.5
84434,542,1407,1.0
84435,542,1527,5.0
84436,542,1580,3.5
84437,542,1645,5.0
84438,542,1653,4.5
84439,542,1721,3.0
84440,542,1732,0.5
84441,542,1784,3.5
84442,542,1997,1.5
84443,542,2012,3.5
84444,542,2302,4.0
84445,542,2329,4.0
84447,542,2542,3.5
84448,542,2571,5.0
84449,542,2572,3.5
84450,542,2599,0.5
84452,542,2700,5.0
84453,542,2710,0.5
84454,542,2858,4.5
84455,542,2918,4.5
84456,542,2959,5.0
84457,542,2997,3.5
84458,542,3052,4.5
84459,542,3408,4.0
84460,542,3623,2.5
84461,542,3717,2.5
84463,542,3911,0.5
84464,542,3948,4.0
84465,542,3949,4.0
84466,542,4025,3.0
84467,542,4226,5.0
84468,542,4306,5.0
84471,542,4370,5.0
84473,542,4816,1.5
84474,542,4886,3.5
84475,542,4963,5.0
84476,542,4973,3.5
84477,542,4995,4.5
84478,542,5218,4.0
84480,542,5299,5.0
84481,542,5418,4.0
84482,542,5445,3.5
84483,542,5481,0.5
84484,542,5502,1.0
84487,542,5989,4.5
84490,542,6365,1.0
84491,542,6377,4.5
84492,542,6378,3.5
84493,542,6539,4.0
84495,542,6874,2.5
84497,542,7361,4.0
84498,542,7438,1.5
84500,542,8360,4.5
84503,542,8644,4.0
84504,542,8665,2.0
84505,542,8874,5.0
84507,542,8961,3.0
84509,542,30707,0.5
84510,542,30793,1.0
84513,542,33679,4.0
84515,542,34162,3.0
84518,542,41566,4.0
84519,542,44191,4.0
84524,542,48516,3.5
84526,542,48780,4.5
84528,543,165,5.0
84530,543,231,5.0
84532,543,344,4.0
84533,543,356,3.0
84534,543,364,5.0
84535,543,377,5.0
84536,543,380,5.0
84537,543,588,5.0
84538,543,595,5.0
84540,543,1036,5.0
84542,543,1265,5.0
84543,543,1270,5.0
84545,543,1387,5.0
84547,543,1580,5.0
84550,543,1917,5.0
84558,543,2571,5.0
84559,543,2762,5.0
84560,543,2791,5.0
84562,543,2858,5.0
84563,543,2959,5.0
84568,543,4226,5.0
84572,543,4886,5.0
84575,543,5481,0.5
84576,543,5989,5.0
84578,543,6373,5.0
84579,543,6377,5.0
84581,543,7361,5.0
84582,543,33794,5.0
84583,543,35836,0.5
84584,543,48385,5.0
84585,543,50872,5.0
84586,543,51255,3.0
84588,543,60069,5.0
84590,543,63082,5.0
84591,543,68157,4.0
84592,543,70286,5.0
84593,543,72998,5.0
84601,543,99114,4.0
84648,546,70,5.0
84649,546,104,4.0
84650,546,158,2.0
84652,546,293,3.0
84654,546,370,4.0
84655,546,480,4.0
84656,546,589,5.0
84657,546,608,2.0
84659,546,1035,2.0
84660,546,1090,1.0
84662,546,1270,3.0
84664,546,1544,1.0
84679,546,2529,3.0
84684,546,2657,2.0
84685,546,2791,4.0
84687,546,2858,5.0
84688,546,3160,1.0
84693,546,3408,4.0
84695,546,3535,2.0
84808,551,47,4.5
84809,551,110,3.5
84810,551,260,3.5
84811,551,293,4.5
84812,551,296,3.5
84813,551,318,4.0
84814,551,356,4.5
84815,551,377,4.0
84816,551,589,4.0
84817,551,593,4.5
84818,551,648,4.0
84819,551,1036,4.5
84820,551,1210,3.5
84821,551,1270,4.0
84822,551,1291,3.0
84823,551,1370,4.0
84824,551,1527,2.5
84825,551,1544,2.0
84826,551,1608,4.0
84827,551,1704,4.5
84828,551,1721,3.5
84829,551,1917,4.0
84830,551,2000,4.0
84831,551,2028,4.5
84832,551,2324,4.5
84833,551,2353,4.0
84834,551,2571,4.0
84835,551,2762,4.0
84836,551,2959,4.5
84837,551,3147,4.0
84838,551,3623,4.0
84839,551,3948,3.0
84841,551,4226,3.0
84842,551,4262,3.5
84843,551,4306,4.0
84846,551,4993,2.0
84848,551,5349,2.0
84849,551,5418,4.5
84850,551,5445,4.0
84851,551,5618,3.0
84852,551,5816,4.0
84853,551,5952,2.0
84854,551,5989,4.0
84855,551,6365,4.0
84856,551,6377,4.0
84857,551,6378,4.0
84858,551,6874,0.5
84859,551,6934,4.0
84860,551,7153,2.0
84862,551,7438,1.0
84864,551,8368,4.0
84867,551,33679,4.0
84868,551,34162,4.0
84870,551,45499,4.0
84872,551,48774,3.0
84873,551,49272,4.5
84874,551,49530,4.0
84876,551,51255,3.5
84878,551,56174,4.0
84879,551,59315,4.0
84881,551,60069,4.5
84884,551,68954,4.0
84885,551,72998,3.5
84886,551,73017,4.0
84888,551,79132,4.0
84894,551,89745,4.0
84896,551,91500,3.5
84906,551,106782,4.0
84912,551,112852,3.0
84931,552,3,1.0
84932,552,19,3.5
84933,552,25,3.0
84934,552,95,1.5
84935,552,104,3.0
84936,552,161,2.5
84937,552,173,1.0
84938,552,235,4.0
84939,552,296,4.0
84940,552,317,2.0
84941,552,329,3.5
84942,552,356,4.0
84943,552,368,3.0
84944,552,432,1.0
84945,552,434,3.0
84946,552,442,1.5
84948,552,508,3.5
84949,552,527,4.0
84950,552,541,5.0
84951,552,551,4.0
84952,552,553,1.5
84953,552,594,4.0
84954,552,597,2.5
84955,552,653,1.5
84956,552,708,3.5
84957,552,750,4.0
84958,552,780,3.0
84961,552,923,4.5
84962,552,1028,3.5
84964,552,1073,4.5
84966,552,1136,5.0
84968,552,1193,4.0
84969,552,1196,5.0
84970,552,1201,4.0
84971,552,1203,3.5
84972,552,1208,4.0
84973,552,1220,4.0
84974,552,1222,4.0
84975,552,1259,3.5
84979,552,1544,3.0
84980,552,1584,3.5
84981,552,1610,4.5
84982,552,1617,4.5
84984,552,1704,4.0
84986,552,1784,3.5
84989,552,1923,4.0
84991,552,2005,3.5
84993,552,2115,3.5
84999,552,2194,4.0
85007,552,2470,3.5
85009,552,2502,5.0
85013,552,2571,4.5
85015,552,2628,3.5
85018,552,2657,3.5
85019,552,2683,3.0
85020,552,2700,4.0
85021,552,2706,3.5
85023,552,2716,3.5
85028,552,2762,4.0
85035,552,2916,3.5
85039,552,2959,4.5
85041,552,2987,4.0
85052,552,3114,4.5
85056,552,3175,4.0
85066,552,3421,4.0
85071,552,3751,4.5
85072,552,3753,2.0
85078,552,3911,4.0
85079,552,3948,3.5
85081,552,3977,2.0
85083,552,3994,3.5
85086,552,4025,1.0
85091,552,4308,4.0
85096,552,4776,3.0
85097,552,4848,4.0
85098,552,4878,5.0
85099,552,4896,3.5
85101,552,4995,4.0
85103,552,5349,4.0
85105,552,5378,4.0
85109,552,5816,3.5
85110,552,5956,3.0
85112,552,6377,4.5
85113,552,6378,3.5
85116,552,7143,3.5
85117,552,7153,5.0
85118,552,7361,4.0
85119,553,6,5.0
85120,553,16,5.0
85121,553,32,5.0
85123,553,50,4.0
85124,553,165,4.5
85125,553,231,3.5
85126,553,293,4.0
85127,553,296,5.0
85128,553,377,3.5
85131,553,555,3.5
85132,553,608,3.5
85133,553,733,3.0
85134,553,778,5.0
85135,553,858,5.0
85136,553,1089,4.5
85137,553,1213,5.0
85138,553,1221,5.0
85140,553,1466,5.0
85142,553,1653,4.0
85143,553,1704,4.0
85145,553,1732,3.5
85148,553,1923,3.5
85150,553,2353,4.0
85151,553,2395,3.0
85152,553,2502,4.0
85153,553,2542,5.0
85154,553,2571,3.5
85156,553,2858,5.0
85157,553,2959,5.0
85158,553,3052,4.0
85161,553,3481,4.5
85162,553,3897,5.0
85163,553,3949,5.0
85164,553,4011,5.0
85165,553,4034,5.0
85166,553,4963,4.5
85169,553,5418,4.0
85172,553,5989,5.0
85173,553,6016,5.0
85175,553,6378,4.5
85177,553,6870,3.5
85178,553,7361,5.0
85180,553,8665,4.5
85189,553,48385,3.5
85190,553,48516,5.0
85191,553,49530,4.0
85194,553,54286,4.0
85198,553,55820,4.0
85205,554,364,4.0
85206,554,527,5.0
85208,554,551,2.0
85209,554,588,5.0
85210,554,593,5.0
85211,554,594,3.0
85212,554,595,3.0
85213,554,608,2.0
85215,554,858,5.0
85218,554,903,5.0
85220,554,908,5.0
85221,554,912,5.0
85223,554,919,5.0
85224,554,923,2.0
85226,554,953,4.0
85228,554,1028,5.0
85230,554,1035,5.0
85234,554,1097,5.0
85235,554,1196,5.0
85236,554,1207,5.0
85237,554,1208,3.0
85238,554,1210,5.0
85239,554,1213,5.0
85240,554,1220,1.0
85241,554,1225,5.0
85242,554,1247,4.0
85243,554,1276,5.0
85244,554,1282,1.0
85247,554,1380,5.0
85251,554,1517,2.0
85258,554,2028,5.0
85260,554,2078,4.0
85261,554,2080,5.0
85262,554,2081,5.0
85268,554,2324,5.0
85269,554,2396,5.0
85272,554,2542,5.0
85275,554,2571,5.0
85276,554,2617,4.0
85277,554,2657,2.0
85278,554,2671,5.0
85279,554,2683,1.0
85281,554,2710,5.0
85283,554,2804,4.0
85286,554,2858,5.0
85291,555,1,4.0
85292,555,3,5.0
85293,555,19,3.0
85294,555,21,4.0
85297,555,32,4.0
85298,555,39,4.0
85299,555,50,5.0
85304,555,104,5.0
85305,555,110,5.0
85307,555,141,4.0
85308,555,145,4.0
85309,555,150,4.0
85310,555,153,3.0
85312,555,160,2.0
85313,555,172,2.0
85314,555,173,1.0
85315,555,185,3.0
85322,555,231,4.0
85323,555,260,5.0
85324,555,293,5.0
85325,555,296,4.0
85327,555,316,4.0
85328,555,318,5.0
85330,555,329,3.0
85332,555,337,5.0
85333,555,339,3.0
85334,555,344,4.0
85335,555,356,5.0
85336,555,357,4.0
85337,555,367,3.0
85339,555,380,4.0
85341,555,410,4.0
85346,555,420,3.0
85348,555,435,2.0
85350,555,440,4.0
85352,555,457,4.0
85353,555,466,2.0
85355,555,480,4.0
85358,555,500,4.0
85364,555,541,4.0
85367,555,555,3.0
85370,555,586,4.0
85371,555,587,5.0
85372,555,589,5.0
85373,555,592,3.0
85374,555,593,5.0
85375,555,597,4.0
85376,555,608,5.0
85382,555,708,4.0
85389,555,778,5.0
85390,555,780,4.0
85391,555,784,5.0
85393,555,788,4.0
85411,555,1036,4.0
85415,555,1089,5.0
85416,555,1090,5.0
85420,555,1097,5.0
85422,555,1127,3.0
85427,555,1196,5.0
85428,555,1197,5.0
85429,555,1198,4.0
85430,555,1200,5.0
85431,555,1206,4.0
85432,555,1208,5.0
85433,555,1210,5.0
85434,555,1213,5.0
85435,555,1214,5.0
85436,555,1215,5.0
85437,555,1220,4.0
85438,555,1222,4.0
85439,555,1225,4.0
85440,555,1240,5.0
85443,555,1258,5.0
85444,555,1259,5.0
85446,555,1265,4.0
85449,555,1270,3.0
85454,555,1288,4.0
85458,555,1307,5.0
85468,555,1356,3.0
85473,555,1374,3.0
85476,555,1377,3.0
85479,555,1391,2.0
85480,555,1393,3.0
85481,555,1394,5.0
85492,555,1466,4.0
85495,555,1500,4.0
85497,555,1517,5.0
85499,555,1527,3.0
85502,555,1544,4.0
85505,555,1573,5.0
85506,555,1580,2.0
85507,555,1584,5.0
85512,555,1608,3.0
85515,555,1641,5.0
85519,555,1676,1.0
85523,555,1732,4.0
85525,555,1777,4.0
85527,555,1784,5.0
85535,555,1917,3.0
85541,555,1968,5.0
85553,555,1997,3.0
85554,555,2000,5.0
85559,555,2011,3.0
85560,555,2012,3.0
85565,555,2028,5.0
85566,555,2054,3.0
85572,555,2100,4.0
85576,555,2115,4.0
85591,555,2174,4.0
85609,555,2302,4.0
85611,555,2321,2.0
85612,555,2329,5.0
85631,555,2396,2.0
85636,555,2406,3.0
85657,555,2470,4.0
85675,555,2529,5.0
85682,555,2571,5.0
85683,555,2572,3.0
85686,555,2628,5.0
85688,555,2640,3.0
85692,555,2671,4.0
85694,555,2683,5.0
85696,555,2699,3.0
85697,555,2701,2.0
85698,555,2706,5.0
85699,555,2710,1.0
85707,555,2762,4.0
85710,555,2791,2.0
85715,555,2797,5.0
85717,555,2804,5.0
85723,555,2858,5.0
85730,555,2916,5.0
85731,555,2918,4.0
85736,555,2959,4.0
85738,555,2985,4.0
85740,555,2987,4.0
85742,555,2997,5.0
85745,555,3033,3.0
85758,555,3147,5.0
85760,555,3175,5.0
85781,555,3408,4.0
85783,555,3421,4.0
85799,555,3527,5.0
85802,555,3552,3.0
85817,555,3671,4.0
85843,555,3793,3.0
85929,558,223,4.0
85930,558,296,3.0
85931,558,367,3.0
85932,558,555,3.0
85933,558,593,4.0
85934,558,597,5.0
85937,558,1073,5.0
85938,558,1097,4.0
85939,558,1222,5.0
85940,558,1259,4.0
85941,558,1721,4.0
85943,558,1923,4.0
85944,558,1968,5.0
85945,558,2028,4.0
85948,558,2987,4.0
85949,558,3052,1.0
85961,558,4306,5.0
85962,558,4308,5.0
85963,558,4886,4.0
85965,558,4993,5.0
85984,559,1,5.0
85985,559,2,4.0
85986,559,6,5.0
85987,559,10,3.0
85989,559,19,2.0
85990,559,32,3.0
85991,559,34,5.0
85992,559,36,4.0
85993,559,39,3.0
85994,559,48,3.0
85998,559,95,4.0
85999,559,104,3.0
86001,559,110,4.0
86004,559,145,3.0
86005,559,150,3.0
86006,559,153,3.0
86007,559,160,2.0
86008,559,161,3.0
86009,559,165,3.0
86010,559,168,3.0
86011,559,173,3.0
86013,559,185,3.0
86022,559,253,3.0
86024,559,260,5.0
86028,559,292,3.0
86029,559,296,3.0
86031,559,316,3.0
86032,559,317,3.0
86033,559,318,5.0
86035,559,329,3.0
86038,559,339,4.0
86040,559,344,3.0
86041,559,349,3.0
86042,559,350,3.0
86044,559,356,4.0
86045,559,357,3.0
86047,559,364,4.0
86048,559,367,3.0
86049,559,368,3.0
86050,559,370,3.0
86052,559,377,4.0
86053,559,380,3.0
86055,559,410,3.0
86058,559,420,3.0
86059,559,432,3.0
86060,559,434,2.0
86061,559,435,2.0
86062,559,442,3.0
86063,559,454,3.0
86065,559,457,3.0
86066,559,466,2.0
86067,559,474,3.0
86069,559,480,5.0
86070,559,485,3.0
86074,559,500,3.0
86075,559,508,4.0
86076,559,509,4.0
86079,559,520,3.0
86084,559,539,4.0
86087,559,551,4.0
86088,559,552,3.0
86089,559,587,3.0
86090,559,588,4.0
86091,559,589,4.0
86092,559,592,3.0
86093,559,594,3.0
86094,559,595,3.0
86095,559,596,3.0
86096,559,597,3.0
86097,559,608,4.0
86100,559,648,3.0
86101,559,653,3.0
86104,559,708,4.0
86106,559,733,4.0
86107,559,736,3.0
86110,559,780,5.0
86112,559,786,4.0
86114,559,1073,3.0
86116,559,1210,4.0
86117,559,1356,4.0
86118,559,1391,3.0
86120,559,1527,5.0
86121,559,1544,3.0
86123,559,1580,5.0
86124,560,1,3.0
86125,560,32,3.5
86126,560,34,2.5
86127,560,47,4.0
86128,560,48,2.5
86129,560,50,4.0
86130,560,70,4.0
86132,560,110,4.0
86133,560,150,4.0
86134,560,163,3.5
86135,560,208,3.5
86136,560,223,4.0
86137,560,260,4.0
86138,560,288,3.5
86139,560,293,4.5
86140,560,296,4.0
86141,560,316,4.0
86142,560,344,3.5
86143,560,356,3.5
86144,560,367,4.0
86145,560,377,4.0
86146,560,380,4.0
86147,560,442,3.5
86148,560,485,3.5
86149,560,500,3.5
86150,560,551,4.0
86151,560,589,3.0
86152,560,593,4.0
86153,560,608,4.0
86156,560,778,4.5
86157,560,780,3.5
86158,560,923,4.0
86159,560,1080,4.0
86160,560,1089,4.0
86163,560,1127,4.0
86164,560,1136,4.0
86165,560,1193,3.5
86166,560,1196,4.0
86167,560,1198,4.0
86168,560,1199,4.0
86169,560,1201,4.0
86170,560,1208,4.0
86171,560,1210,4.0
86172,560,1214,3.5
86173,560,1220,3.5
86174,560,1222,4.0
86175,560,1246,3.5
86178,560,1288,4.0
86179,560,1291,4.0
86181,560,1391,4.0
86182,560,1485,3.0
86183,560,1527,4.5
86184,560,1580,4.0
86185,560,1641,3.5
86186,560,1653,4.0
86188,560,1676,4.5
86189,560,1682,4.0
86190,560,1704,4.0
86191,560,1721,3.5
86192,560,1732,4.5
86195,560,1917,3.0
86196,560,1923,4.0
86197,560,1961,3.5
86198,560,2006,3.5
86199,560,2012,2.5
86200,560,2028,3.5
86201,560,2115,4.0
86202,560,2174,4.5
86204,560,2291,4.0
86205,560,2329,4.0
86206,560,2355,3.0
86209,560,2571,4.5
86212,560,2628,4.0
86213,560,2671,2.5
86216,560,2683,3.5
86217,560,2692,4.0
86219,560,2700,3.5
86220,560,2701,3.0
86221,560,2706,2.5
86222,560,2712,3.5
86223,560,2716,3.5
86225,560,2762,4.0
86227,560,2858,4.0
86229,560,2959,4.5
86231,560,3081,4.0
86233,560,3147,4.0
86235,560,3253,3.5
86239,560,3408,3.5
86241,560,3471,3.5
86242,560,3481,3.0
86243,560,3489,3.5
86244,560,3578,4.0
86247,560,3751,3.5
86248,560,3793,3.5
86252,560,3897,3.0
86253,560,3948,3.0
86254,560,3949,4.0
86256,560,3977,3.5
86257,560,3994,4.0
86258,560,3996,4.0
86259,560,4011,4.0
86261,560,4018,3.5
86262,560,4022,3.0
86264,560,4025,2.5
86265,560,4027,4.5
86267,560,4226,3.5
86269,560,4246,3.0
86271,560,4306,3.5
86272,560,4308,4.0
86278,560,4447,3.5
86279,560,4720,4.0
86280,560,4816,4.0
86281,560,4878,3.5
86282,560,4896,3.0
86283,560,4963,4.0
86284,560,4973,4.0
86286,560,4979,4.0
86287,560,4993,4.0
86288,560,4995,3.5
86291,560,5349,3.5
86293,560,5378,4.0
86294,560,5418,4.0
86295,560,5445,3.5
